Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast_Demand,Actual_Demand,Stock_On_Hand,Unit_Price,Month,Year,Quarter,Season,Demand_Gap,Forecast_Accuracy_%,Revenue,Holding_Cost,Stock_Status
ORD-11993,2022-10-26,Westside,Formal Wear,Business Dress,Pune,231,177,436,3679,October,2022,4,Festive,-54,69.49152542372882,651183,240606.59999999998,Overstock
ORD-11994,2022-10-26,Raymond,Ethnic Wear,Sherwani,Bengaluru,317,370,191,3911,October,2022,4,Festive,53,85.67567567567568,1447070,112050.15,Stockout Risk
ORD-11995,2022-10-26,W for Woman,Formal Wear,Pencil Skirt,Bengaluru,145,169,127,1608,October,2022,4,Festive,24,85.79881656804734,271752,30632.399999999998,Stockout Risk
ORD-11996,2022-10-26,Manyavar,Ethnic Wear,Lehenga,Ahmedabad,337,381,392,4837,October,2022,4,Festive,44,88.4514435695538,1842897,284415.6,Balanced
ORD-11997,2022-10-27,Fabindia,Casual Wear,T-Shirt,Mumbai,115,109,205,462,October,2022,4,Festive,-6,94.4954128440367,50358,14206.5,Overstock
ORD-11998,2022-10-27,Raymond,Western Wear,Midi Dress,Hyderabad,213,249,394,3478,October,2022,4,Festive,36,85.5421686746988,866022,205549.8,Overstock
ORD-11999,2022-10-27,Max Fashion,Casual Wear,Joggers,Hyderabad,263,261,141,980,October,2022,4,Festive,-2,99.23371647509579,255780,20727.0,Stockout Risk
ORD-12000,2022-10-28,Manyavar,Sportswear,Track Suit,Pune,204,251,567,1990,October,2022,4,Festive,47,81.27490039840637,499490,169249.5,Overstock
ORD-12001,2022-10-28,Myntra,Western Wear,Blazer,Hyderabad,126,153,556,3892,October,2022,4,Festive,27,82.35294117647058,595476,324592.8,Overstock
ORD-12002,2022-10-28,Biba,Western Wear,Jumpsuit,Chennai,281,286,320,4151,October,2022,4,Festive,5,98.25174825174825,1187186,199248.0,Balanced
ORD-12003,2022-10-28,Myntra,Ethnic Wear,Saree,Bengaluru,155,167,138,3291,October,2022,4,Festive,12,92.81437125748504,549597,68123.7,Stockout Risk
ORD-12004,2022-10-28,Myntra,Ethnic Wear,Sherwani,Kolkata,340,279,167,4082,October,2022,4,Festive,-61,78.13620071684588,1138878,102254.09999999999,Stockout Risk
ORD-12005,2022-10-28,Raymond,Western Wear,Blazer,Pune,191,179,255,1566,October,2022,4,Festive,-12,93.29608938547486,280314,59899.5,Balanced
ORD-12006,2022-10-29,Myntra,Ethnic Wear,Sherwani,Hyderabad,195,197,53,3337,October,2022,4,Festive,2,98.98477157360406,657389,26529.149999999998,Stockout Risk
ORD-12007,2022-10-29,Manyavar,Western Wear,Trench Coat,Delhi,251,256,234,3746,October,2022,4,Festive,5,98.046875,958976,131484.6,Stockout Risk
ORD-12008,2022-10-29,Westside,Casual Wear,Polo Shirt,Pune,297,235,477,1493,October,2022,4,Festive,-62,73.61702127659575,350855,106824.15,Overstock
ORD-12009,2022-10-29,Biba,Ethnic Wear,Salwar Kameez,Pune,498,585,360,4559,October,2022,4,Festive,87,85.12820512820512,2667015,246186.0,Stockout Risk
ORD-12010,2022-10-29,W for Woman,Ethnic Wear,Lehenga,Delhi,177,163,267,2803,October,2022,4,Festive,-14,91.41104294478528,456889,112260.15,Overstock
ORD-12011,2022-10-29,Westside,Western Wear,Jumpsuit,Chennai,151,120,177,1773,October,2022,4,Festive,-31,74.16666666666666,212760,47073.15,Balanced
ORD-12012,2022-10-30,Pantaloons,Western Wear,Midi Dress,Kolkata,94,106,156,3189,October,2022,4,Festive,12,88.67924528301887,338034,74622.59999999999,Overstock
ORD-12013,2022-10-30,Westside,Ethnic Wear,Sherwani,Ahmedabad,543,441,593,2575,October,2022,4,Festive,-102,76.87074829931973,1135575,229046.25,Balanced
ORD-12014,2022-10-30,Myntra,Sportswear,Yoga Pants,Delhi,283,336,215,976,October,2022,4,Festive,53,84.22619047619048,327936,31476.0,Stockout Risk
ORD-12015,2022-10-30,Pantaloons,Formal Wear,Business Dress,Ahmedabad,343,399,577,5166,October,2022,4,Festive,56,85.96491228070175,2061234,447117.3,Overstock
ORD-12016,2022-10-30,Pantaloons,Formal Wear,Formal Shirt,Kolkata,166,140,600,3481,October,2022,4,Festive,-26,81.42857142857143,487340,313290.0,Overstock
ORD-12017,2022-10-30,Max Fashion,Casual Wear,Joggers,Delhi,149,135,538,711,October,2022,4,Festive,-14,89.62962962962963,95985,57377.7,Overstock
ORD-12018,2022-10-30,Pantaloons,Sportswear,Running Shorts,Chennai,92,94,242,1249,October,2022,4,Festive,2,97.87234042553192,117406,45338.7,Overstock
ORD-12019,2022-10-30,Manyavar,Ethnic Wear,Saree,Delhi,447,546,446,3500,October,2022,4,Festive,99,81.86813186813187,1911000,234150.0,Stockout Risk
ORD-12020,2022-10-30,Reliance Trends,Ethnic Wear,Salwar Kameez,Kolkata,454,361,595,4415,October,2022,4,Festive,-93,74.23822714681441,1593815,394038.75,Balanced
ORD-12021,2022-10-30,Pantaloons,Casual Wear,Joggers,Mumbai,108,128,419,1635,October,2022,4,Festive,20,84.375,209280,102759.75,Overstock
ORD-12022,2022-10-30,Biba,Casual Wear,Joggers,Ahmedabad,367,428,553,1348,October,2022,4,Festive,61,85.74766355140187,576944,111816.59999999999,Overstock
ORD-12023,2022-10-30,Biba,Western Wear,Denim Jeans,Hyderabad,89,72,203,3795,October,2022,4,Festive,-17,76.38888888888889,273240,115557.75,Overstock
ORD-12024,2022-10-30,Myntra,Sportswear,Running Shorts,Ahmedabad,220,183,73,905,October,2022,4,Festive,-37,79.78142076502732,165615,9909.75,Stockout Risk
ORD-12025,2022-10-30,W for Woman,Western Wear,Blazer,Hyderabad,288,303,171,2774,October,2022,4,Festive,15,95.04950495049505,840522,71153.09999999999,Stockout Risk
ORD-12026,2022-10-30,Myntra,Formal Wear,Trouser,Bengaluru,213,243,444,5196,October,2022,4,Festive,30,87.65432098765432,1262628,346053.6,Overstock
ORD-12027,2022-10-30,Manyavar,Western Wear,Midi Dress,Mumbai,247,246,144,2449,October,2022,4,Festive,-1,99.59349593495935,602454,52898.4,Stockout Risk
ORD-12028,2022-10-31,Manyavar,Formal Wear,Business Dress,Mumbai,274,279,554,3989,October,2022,4,Festive,5,98.2078853046595,1112931,331485.89999999997,Overstock
ORD-12029,2022-10-31,Manyavar,Casual Wear,Polo Shirt,Kolkata,113,100,489,1452,October,2022,4,Festive,-13,87.0,145200,106504.2,Overstock
ORD-12030,2022-10-31,W for Woman,Casual Wear,Joggers,Chennai,367,411,284,1520,October,2022,4,Festive,44,89.29440389294405,624720,64752.0,Stockout Risk
ORD-12031,2022-11-01,Westside,Western Wear,Midi Dress,Hyderabad,302,374,356,2184,November,2022,4,Festive,72,80.74866310160428,816816,116625.59999999999,Balanced
ORD-12032,2022-11-01,Raymond,Formal Wear,Business Dress,Ahmedabad,82,99,347,4846,November,2022,4,Festive,17,82.82828282828282,479754,252234.3,Overstock
ORD-12033,2022-11-01,W for Woman,Sportswear,Sports Bra,Chennai,233,203,490,648,November,2022,4,Festive,-30,85.22167487684729,131544,47628.0,Overstock
ORD-12034,2022-11-01,Myntra,Casual Wear,Shorts,Kolkata,96,100,594,1349,November,2022,4,Festive,4,96.0,134900,120195.9,Overstock
ORD-12035,2022-11-01,Westside,Ethnic Wear,Saree,Hyderabad,335,416,250,1174,November,2022,4,Festive,81,80.52884615384616,488384,44025.0,Stockout Risk
ORD-12036,2022-11-01,Reliance Trends,Formal Wear,Trouser,Kolkata,218,232,403,1734,November,2022,4,Festive,14,93.96551724137932,402288,104820.3,Overstock
ORD-12037,2022-11-02,Raymond,Formal Wear,Trouser,Kolkata,136,126,185,1689,November,2022,4,Festive,-10,92.06349206349206,212814,46869.75,Balanced
ORD-12038,2022-11-02,Fabindia,Western Wear,Jumpsuit,Chennai,187,172,116,3100,November,2022,4,Festive,-15,91.27906976744185,533200,53940.0,Stockout Risk
ORD-12039,2022-11-02,Westside,Western Wear,Blazer,Kolkata,176,138,152,1782,November,2022,4,Festive,-38,72.46376811594203,245916,40629.6,Stockout Risk
ORD-12040,2022-11-02,Biba,Ethnic Wear,Lehenga,Pune,397,389,320,2020,November,2022,4,Festive,-8,97.94344473007712,785780,96960.0,Stockout Risk
ORD-12041,2022-11-02,Fabindia,Western Wear,Trench Coat,Mumbai,348,324,278,3469,November,2022,4,Festive,-24,92.5925925925926,1123956,144657.3,Stockout Risk
ORD-12042,2022-11-02,Fabindia,Casual Wear,Shorts,Chennai,300,371,132,592,November,2022,4,Festive,71,80.86253369272237,219632,11721.6,Stockout Risk
ORD-12043,2022-11-02,Raymond,Casual Wear,Shorts,Kolkata,192,210,82,1370,November,2022,4,Festive,18,91.42857142857143,287700,16851.0,Stockout Risk
ORD-12044,2022-11-02,Westside,Ethnic Wear,Kurta,Hyderabad,343,323,193,1511,November,2022,4,Festive,-20,93.80804953560371,488053,43743.45,Stockout Risk
ORD-12045,2022-11-02,Pantaloons,Formal Wear,Trouser,Chennai,131,109,484,5806,November,2022,4,Festive,-22,79.81651376146789,632854,421515.6,Overstock
ORD-12046,2022-11-02,Pantaloons,Sportswear,Running Shorts,Bengaluru,87,90,110,1835,November,2022,4,Festive,3,96.66666666666667,165150,30277.5,Balanced
ORD-12047,2022-11-03,Myntra,Formal Wear,Trouser,Hyderabad,396,415,125,1985,November,2022,4,Festive,19,95.42168674698794,823775,37218.75,Stockout Risk
ORD-12048,2022-11-03,Raymond,Casual Wear,T-Shirt,Bengaluru,144,173,478,1785,November,2022,4,Festive,29,83.23699421965318,308805,127984.5,Overstock
ORD-12049,2022-11-03,W for Woman,Western Wear,Trench Coat,Mumbai,237,237,142,3863,November,2022,4,Festive,0,100.0,915531,82281.9,Stockout Risk
ORD-12050,2022-11-03,W for Woman,Casual Wear,Joggers,Pune,232,216,198,886,November,2022,4,Festive,-16,92.5925925925926,191376,26314.2,Stockout Risk
ORD-12051,2022-11-03,Westside,Casual Wear,Polo Shirt,Kolkata,269,261,527,1648,November,2022,4,Festive,-8,96.93486590038314,430128,130274.4,Overstock
ORD-12052,2022-11-03,Reliance Trends,Casual Wear,Shorts,Mumbai,226,240,248,815,November,2022,4,Festive,14,94.16666666666667,195600,30318.0,Balanced
ORD-12053,2022-11-03,Raymond,Formal Wear,Pencil Skirt,Hyderabad,123,146,210,2378,November,2022,4,Festive,23,84.24657534246575,347188,74907.0,Overstock
ORD-12054,2022-11-03,Biba,Ethnic Wear,Kurta,Delhi,562,531,397,1326,November,2022,4,Festive,-31,94.16195856873823,704106,78963.3,Stockout Risk
ORD-12055,2022-11-03,Biba,Ethnic Wear,Kurta,Delhi,196,194,209,2083,November,2022,4,Festive,-2,98.96907216494846,404102,65302.049999999996,Balanced
ORD-12056,2022-11-03,Raymond,Sportswear,Track Suit,Ahmedabad,191,208,495,880,November,2022,4,Festive,17,91.82692307692308,183040,65340.0,Overstock
ORD-12057,2022-11-04,Westside,Sportswear,Sports Bra,Ahmedabad,80,77,349,1364,November,2022,4,Festive,-3,96.1038961038961,105028,71405.4,Overstock
ORD-12058,2022-11-04,Manyavar,Western Wear,Denim Jeans,Chennai,242,187,231,1736,November,2022,4,Festive,-55,70.58823529411765,324632,60152.399999999994,Stockout Risk
ORD-12059,2022-11-04,Max Fashion,Sportswear,Sports Tee,Ahmedabad,364,384,268,948,November,2022,4,Festive,20,94.79166666666667,364032,38109.6,Stockout Risk
ORD-12060,2022-11-04,Max Fashion,Sportswear,Yoga Pants,Pune,311,351,98,617,November,2022,4,Festive,40,88.6039886039886,216567,9069.9,Stockout Risk
ORD-12061,2022-11-04,Manyavar,Sportswear,Sports Tee,Pune,315,343,354,2215,November,2022,4,Festive,28,91.83673469387755,759745,117616.5,Balanced
ORD-12062,2022-11-04,Max Fashion,Formal Wear,Pencil Skirt,Delhi,102,80,299,2087,November,2022,4,Festive,-22,72.5,166960,93601.95,Overstock
ORD-12063,2022-11-04,W for Woman,Casual Wear,T-Shirt,Hyderabad,223,209,152,704,November,2022,4,Festive,-14,93.30143540669856,147136,16051.199999999999,Stockout Risk
ORD-12064,2022-11-04,Max Fashion,Western Wear,Jumpsuit,Bengaluru,265,304,227,4357,November,2022,4,Festive,39,87.17105263157895,1324528,148355.85,Stockout Risk
ORD-12065,2022-11-04,Max Fashion,Ethnic Wear,Kurta,Delhi,444,519,293,1504,November,2022,4,Festive,75,85.54913294797687,780576,66100.8,Stockout Risk
ORD-12066,2022-11-04,Myntra,Formal Wear,Pencil Skirt,Ahmedabad,341,356,363,3008,November,2022,4,Festive,15,95.78651685393258,1070848,163785.6,Balanced
ORD-12067,2022-11-04,Raymond,Ethnic Wear,Saree,Bengaluru,188,208,101,4682,November,2022,4,Festive,20,90.38461538461539,973856,70932.3,Stockout Risk
ORD-12068,2022-11-05,Max Fashion,Western Wear,Trench Coat,Kolkata,94,107,595,1626,November,2022,4,Festive,13,87.85046728971963,173982,145120.5,Overstock
ORD-12069,2022-11-05,Raymond,Ethnic Wear,Sherwani,Delhi,262,273,132,2969,November,2022,4,Festive,11,95.97069597069597,810537,58786.2,Stockout Risk
ORD-12070,2022-11-05,Pantaloons,Casual Wear,Shorts,Ahmedabad,152,160,402,635,November,2022,4,Festive,8,95.0,101600,38290.5,Overstock
ORD-12071,2022-11-05,Fabindia,Formal Wear,Business Dress,Hyderabad,304,295,169,2658,November,2022,4,Festive,-9,96.94915254237289,784110,67380.3,Stockout Risk
ORD-12072,2022-11-05,Reliance Trends,Formal Wear,Trouser,Kolkata,285,228,461,5955,November,2022,4,Festive,-57,75.0,1357740,411788.25,Overstock
ORD-12073,2022-11-05,Raymond,Ethnic Wear,Lehenga,Ahmedabad,311,263,587,4714,November,2022,4,Festive,-48,81.74904942965779,1239782,415067.7,Overstock
ORD-12074,2022-11-05,Manyavar,Western Wear,Blazer,Pune,115,103,450,1920,November,2022,4,Festive,-12,88.3495145631068,197760,129600.0,Overstock
ORD-12075,2022-11-05,Manyavar,Western Wear,Denim Jeans,Delhi,116,133,476,4002,November,2022,4,Festive,17,87.21804511278195,532266,285742.8,Overstock
ORD-12076,2022-11-06,Biba,Ethnic Wear,Lehenga,Chennai,523,549,594,4252,November,2022,4,Festive,26,95.26411657559198,2334348,378853.2,Balanced
ORD-12077,2022-11-06,Pantaloons,Ethnic Wear,Lehenga,Kolkata,470,485,572,4757,November,2022,4,Festive,15,96.90721649484536,2307145,408150.6,Balanced
ORD-12078,2022-11-06,Myntra,Sportswear,Sports Tee,Mumbai,222,226,548,2167,November,2022,4,Festive,4,98.23008849557522,489742,178127.4,Overstock
ORD-12079,2022-11-06,Biba,Casual Wear,Joggers,Bengaluru,384,309,221,1185,November,2022,4,Festive,-75,75.72815533980582,366165,39282.75,Stockout Risk
ORD-12080,2022-11-06,Fabindia,Western Wear,Trench Coat,Mumbai,215,166,198,1535,November,2022,4,Festive,-49,70.48192771084337,254810,45589.5,Stockout Risk
ORD-12081,2022-11-06,Biba,Western Wear,Jumpsuit,Chennai,325,263,247,1558,November,2022,4,Festive,-62,76.425855513308,409754,57723.9,Stockout Risk
ORD-12082,2022-11-06,Myntra,Sportswear,Running Shorts,Ahmedabad,251,273,588,1791,November,2022,4,Festive,22,91.94139194139194,488943,157966.19999999998,Overstock
ORD-12083,2022-11-06,Reliance Trends,Sportswear,Running Shorts,Mumbai,241,200,188,1171,November,2022,4,Festive,-41,79.5,234200,33022.2,Stockout Risk
ORD-12084,2022-11-06,Raymond,Sportswear,Running Shorts,Pune,262,264,147,1608,November,2022,4,Festive,2,99.24242424242425,424512,35456.4,Stockout Risk
ORD-12085,2022-11-06,Pantaloons,Western Wear,Trench Coat,Hyderabad,128,159,254,1888,November,2022,4,Festive,31,80.50314465408805,300192,71932.8,Overstock
ORD-12086,2022-11-07,Biba,Casual Wear,Hoodie,Pune,132,126,362,1399,November,2022,4,Festive,-6,95.23809523809524,176274,75965.7,Overstock
ORD-12087,2022-11-07,W for Woman,Ethnic Wear,Sherwani,Mumbai,481,588,98,1732,November,2022,4,Festive,107,81.80272108843538,1018416,25460.399999999998,Stockout Risk
ORD-12088,2022-11-07,Westside,Ethnic Wear,Kurta,Kolkata,330,362,167,3986,November,2022,4,Festive,32,91.16022099447514,1442932,99849.3,Stockout Risk
ORD-12089,2022-11-07,Fabindia,Ethnic Wear,Salwar Kameez,Ahmedabad,755,690,87,1171,November,2022,4,Festive,-65,90.57971014492753,807990,15281.55,Stockout Risk
ORD-12090,2022-11-07,Reliance Trends,Formal Wear,Trouser,Kolkata,231,216,390,4949,November,2022,4,Festive,-15,93.05555555555556,1068984,289516.5,Overstock
ORD-12091,2022-11-08,Reliance Trends,Western Wear,Jumpsuit,Delhi,158,156,335,3672,November,2022,4,Festive,-2,98.71794871794872,572832,184518.0,Overstock
ORD-12092,2022-11-08,Fabindia,Casual Wear,Shorts,Ahmedabad,219,171,238,536,November,2022,4,Festive,-48,71.9298245614035,91656,19135.2,Balanced
ORD-12093,2022-11-08,Biba,Formal Wear,Business Dress,Delhi,173,190,465,4737,November,2022,4,Festive,17,91.05263157894737,900030,330405.75,Overstock
ORD-12094,2022-11-08,Manyavar,Sportswear,Sports Bra,Kolkata,212,169,262,1242,November,2022,4,Festive,-43,74.55621301775147,209898,48810.6,Balanced
ORD-12095,2022-11-08,Myntra,Formal Wear,Trouser,Hyderabad,84,100,531,4266,November,2022,4,Festive,16,84.0,426600,339786.89999999997,Overstock
ORD-12096,2022-11-08,Reliance Trends,Sportswear,Track Suit,Pune,236,219,525,1751,November,2022,4,Festive,-17,92.23744292237443,383469,137891.25,Overstock
ORD-12097,2022-11-08,Biba,Sportswear,Sports Bra,Delhi,315,312,242,1420,November,2022,4,Festive,-3,99.03846153846153,443040,51546.0,Stockout Risk
ORD-12098,2022-11-08,Fabindia,Sportswear,Track Suit,Hyderabad,190,233,531,1579,November,2022,4,Festive,43,81.5450643776824,367907,125767.34999999999,Overstock
ORD-12099,2022-11-09,Westside,Western Wear,Denim Jeans,Hyderabad,230,284,234,1743,November,2022,4,Festive,54,80.98591549295774,495012,61179.299999999996,Balanced
ORD-12100,2022-11-09,Fabindia,Western Wear,Trench Coat,Hyderabad,111,106,301,4204,November,2022,4,Festive,-5,95.28301886792453,445624,189810.6,Overstock
ORD-12101,2022-11-09,Fabindia,Casual Wear,T-Shirt,Delhi,238,213,222,1532,November,2022,4,Festive,-25,88.26291079812206,326316,51015.6,Stockout Risk
ORD-12102,2022-11-09,Manyavar,Ethnic Wear,Salwar Kameez,Hyderabad,376,394,499,4169,November,2022,4,Festive,18,95.43147208121827,1642586,312049.64999999997,Balanced
ORD-12103,2022-11-09,Fabindia,Sportswear,Running Shorts,Kolkata,293,364,58,1319,November,2022,4,Festive,71,80.49450549450549,480116,11475.3,Stockout Risk
ORD-12104,2022-11-10,Max Fashion,Western Wear,Jumpsuit,Delhi,178,175,377,3806,November,2022,4,Festive,-3,98.28571428571429,666050,215229.3,Overstock
ORD-12105,2022-11-10,Reliance Trends,Casual Wear,T-Shirt,Mumbai,340,409,233,1766,November,2022,4,Festive,69,83.12958435207824,722294,61721.7,Stockout Risk
ORD-12106,2022-11-10,Pantaloons,Western Wear,Trench Coat,Kolkata,395,349,229,3797,November,2022,4,Festive,-46,86.81948424068769,1325153,130426.95,Stockout Risk
ORD-12107,2022-11-10,Pantaloons,Formal Wear,Business Dress,Pune,387,323,221,5901,November,2022,4,Festive,-64,80.18575851393189,1906023,195618.15,Stockout Risk
ORD-12108,2022-11-11,Manyavar,Ethnic Wear,Sherwani,Delhi,200,204,246,933,November,2022,4,Festive,4,98.03921568627452,190332,34427.7,Balanced
ORD-12109,2022-11-11,Manyavar,Casual Wear,Polo Shirt,Mumbai,273,262,231,784,November,2022,4,Festive,-11,95.80152671755725,205408,27165.6,Stockout Risk
ORD-12110,2022-11-11,Manyavar,Western Wear,Blazer,Hyderabad,201,176,533,1619,November,2022,4,Festive,-25,85.79545454545455,284944,129439.04999999999,Overstock
ORD-12111,2022-11-11,Myntra,Sportswear,Yoga Pants,Pune,265,306,229,1385,November,2022,4,Festive,41,86.60130718954248,423810,47574.75,Stockout Risk
ORD-12112,2022-11-11,Max Fashion,Sportswear,Sports Tee,Kolkata,255,193,325,934,November,2022,4,Festive,-62,67.87564766839378,180262,45532.5,Balanced
ORD-12113,2022-11-11,Reliance Trends,Sportswear,Sports Bra,Kolkata,391,346,541,2252,November,2022,4,Festive,-45,86.99421965317919,779192,182749.8,Balanced
ORD-12114,2022-11-12,Manyavar,Sportswear,Running Shorts,Kolkata,187,170,148,1129,November,2022,4,Festive,-17,90.0,191930,25063.8,Stockout Risk
ORD-12115,2022-11-12,Max Fashion,Formal Wear,Formal Shirt,Hyderabad,82,63,398,5666,November,2022,4,Festive,-19,69.84126984126985,356958,338260.2,Overstock
ORD-12116,2022-11-12,Manyavar,Western Wear,Trench Coat,Pune,273,275,494,3043,November,2022,4,Festive,2,99.27272727272727,836825,225486.3,Overstock
ORD-12117,2022-11-12,Westside,Sportswear,Yoga Pants,Mumbai,289,318,518,774,November,2022,4,Festive,29,90.88050314465409,246132,60139.799999999996,Overstock
ORD-12118,2022-11-12,Westside,Casual Wear,Joggers,Delhi,121,92,270,1317,November,2022,4,Festive,-29,68.47826086956522,121164,53338.5,Overstock
ORD-12119,2022-11-12,Raymond,Formal Wear,Business Dress,Pune,301,335,50,5638,November,2022,4,Festive,34,89.85074626865672,1888730,42285.0,Stockout Risk
ORD-12120,2022-11-12,Pantaloons,Ethnic Wear,Saree,Ahmedabad,356,424,235,2474,November,2022,4,Festive,68,83.9622641509434,1048976,87208.5,Stockout Risk
ORD-12121,2022-11-12,Max Fashion,Formal Wear,Pencil Skirt,Kolkata,89,106,334,4245,November,2022,4,Festive,17,83.9622641509434,449970,212674.5,Overstock
ORD-12122,2022-11-12,Reliance Trends,Formal Wear,Business Dress,Hyderabad,328,302,96,2957,November,2022,4,Festive,-26,91.3907284768212,893014,42580.799999999996,Stockout Risk
ORD-12123,2022-11-13,Fabindia,Sportswear,Running Shorts,Ahmedabad,354,369,389,2329,November,2022,4,Festive,15,95.9349593495935,859401,135897.15,Balanced
ORD-12124,2022-11-13,Myntra,Western Wear,Trench Coat,Hyderabad,355,323,552,4249,November,2022,4,Festive,-32,90.09287925696594,1372427,351817.2,Overstock
ORD-12125,2022-11-13,Fabindia,Casual Wear,Joggers,Pune,207,208,344,1233,November,2022,4,Festive,1,99.51923076923077,256464,63622.799999999996,Overstock
ORD-12126,2022-11-13,Raymond,Formal Wear,Trouser,Kolkata,193,146,136,2657,November,2022,4,Festive,-47,67.8082191780822,387922,54202.799999999996,Stockout Risk
ORD-12127,2022-11-13,Pantaloons,Sportswear,Sports Bra,Kolkata,123,151,263,2360,November,2022,4,Festive,28,81.45695364238411,356360,93102.0,Overstock
ORD-12128,2022-11-13,Westside,Casual Wear,Polo Shirt,Ahmedabad,259,262,536,1193,November,2022,4,Festive,3,98.85496183206106,312566,95917.2,Overstock
ORD-12129,2022-11-13,W for Woman,Western Wear,Denim Jeans,Pune,190,166,338,3775,November,2022,4,Festive,-24,85.5421686746988,626650,191392.5,Overstock
ORD-12130,2022-11-13,Pantaloons,Sportswear,Sports Bra,Hyderabad,199,159,123,1500,November,2022,4,Festive,-40,74.84276729559748,238500,27675.0,Stockout Risk
ORD-12131,2022-11-14,Westside,Formal Wear,Formal Shirt,Mumbai,309,368,177,4427,November,2022,4,Festive,59,83.96739130434783,1629136,117536.84999999999,Stockout Risk
ORD-12132,2022-11-14,Biba,Formal Wear,Business Dress,Pune,149,140,451,1837,November,2022,4,Festive,-9,93.57142857142857,257180,124273.04999999999,Overstock
ORD-12133,2022-11-14,Reliance Trends,Sportswear,Sports Bra,Ahmedabad,333,293,557,1931,November,2022,4,Festive,-40,86.3481228668942,565783,161335.05,Overstock
ORD-12134,2022-11-14,Max Fashion,Western Wear,Trench Coat,Kolkata,150,156,244,4271,November,2022,4,Festive,6,96.15384615384616,666276,156318.6,Overstock
ORD-12135,2022-11-14,Westside,Ethnic Wear,Salwar Kameez,Pune,525,518,75,2972,November,2022,4,Festive,-7,98.64864864864865,1539496,33435.0,Stockout Risk
ORD-12136,2022-11-14,Fabindia,Formal Wear,Suit,Chennai,385,374,254,4097,November,2022,4,Festive,-11,97.05882352941177,1532278,156095.69999999998,Stockout Risk
ORD-12137,2022-11-14,W for Woman,Formal Wear,Trouser,Mumbai,398,415,83,1774,November,2022,4,Festive,17,95.90361445783132,736210,22086.3,Stockout Risk
ORD-12138,2022-11-14,Pantaloons,Formal Wear,Suit,Kolkata,339,279,347,5803,November,2022,4,Festive,-60,78.49462365591398,1619037,302046.14999999997,Balanced
ORD-12139,2022-11-15,Raymond,Casual Wear,Hoodie,Hyderabad,255,312,255,1280,November,2022,4,Festive,57,81.73076923076923,399360,48960.0,Balanced
ORD-12140,2022-11-15,Manyavar,Ethnic Wear,Saree,Ahmedabad,179,185,130,1374,November,2022,4,Festive,6,96.75675675675676,254190,26793.0,Stockout Risk
ORD-12141,2022-11-15,Fabindia,Casual Wear,Hoodie,Delhi,387,423,563,564,November,2022,4,Festive,36,91.48936170212767,238572,47629.799999999996,Balanced
ORD-12142,2022-11-15,Max Fashion,Ethnic Wear,Lehenga,Hyderabad,578,513,486,1426,November,2022,4,Festive,-65,87.32943469785575,731538,103955.4,Stockout Risk
ORD-12143,2022-11-15,Max Fashion,Formal Wear,Formal Shirt,Pune,341,338,50,4871,November,2022,4,Festive,-3,99.11242603550296,1646398,36532.5,Stockout Risk
ORD-12144,2022-11-15,Biba,Formal Wear,Pencil Skirt,Mumbai,270,298,427,4571,November,2022,4,Festive,28,90.60402684563758,1362158,292772.55,Overstock
ORD-12145,2022-11-16,Fabindia,Sportswear,Sports Bra,Chennai,164,180,287,1616,November,2022,4,Festive,16,91.11111111111111,290880,69568.8,Overstock
ORD-12146,2022-11-16,Myntra,Formal Wear,Suit,Kolkata,222,259,297,2049,November,2022,4,Festive,37,85.71428571428572,530691,91282.95,Balanced
ORD-12147,2022-11-16,Fabindia,Ethnic Wear,Lehenga,Hyderabad,214,200,365,4769,November,2022,4,Festive,-14,93.0,953800,261102.75,Overstock
ORD-12148,2022-11-16,Fabindia,Sportswear,Sports Bra,Chennai,312,348,562,1212,November,2022,4,Festive,36,89.65517241379311,421776,102171.59999999999,Overstock
ORD-12149,2022-11-16,Myntra,Casual Wear,Polo Shirt,Hyderabad,247,260,338,1776,November,2022,4,Festive,13,95.0,461760,90043.2,Balanced
ORD-12150,2022-11-16,Westside,Western Wear,Jumpsuit,Hyderabad,262,326,600,2894,November,2022,4,Festive,64,80.3680981595092,943444,260460.0,Overstock
ORD-12151,2022-11-17,W for Woman,Casual Wear,T-Shirt,Delhi,184,222,128,784,November,2022,4,Festive,38,82.88288288288288,174048,15052.8,Stockout Risk
ORD-12152,2022-11-17,Raymond,Casual Wear,Joggers,Hyderabad,216,259,478,560,November,2022,4,Festive,43,83.3976833976834,145040,40152.0,Overstock
ORD-12153,2022-11-17,Max Fashion,Sportswear,Sports Bra,Kolkata,165,180,550,2256,November,2022,4,Festive,15,91.66666666666667,406080,186120.0,Overstock
ORD-12154,2022-11-17,Manyavar,Sportswear,Sports Bra,Delhi,167,206,434,1371,November,2022,4,Festive,39,81.06796116504854,282426,89252.09999999999,Overstock
ORD-12155,2022-11-17,Reliance Trends,Formal Wear,Suit,Bengaluru,190,193,149,2251,November,2022,4,Festive,3,98.44559585492227,434443,50309.85,Stockout Risk
ORD-12156,2022-11-17,W for Woman,Ethnic Wear,Saree,Delhi,406,342,180,2217,November,2022,4,Festive,-64,81.28654970760235,758214,59859.0,Stockout Risk
