Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast Demand (Units),Actual Demand (Units),Stock On Hand,Unit Price (₹)
ORD-12527,2023-01-12,W for Woman,Western Wear,Blazer,Chennai,190,222,465,3389
ORD-12528,2023-01-12,Max Fashion,Sportswear,Sports Bra,Hyderabad,399,473,225,2321
ORD-12529,2023-01-12,Biba,Sportswear,Running Shorts,Bengaluru,348,409,382,2121
ORD-12530,2023-01-12,Raymond,Casual Wear,Shorts,Delhi,188,199,167,449
ORD-12531,2023-01-12,Biba,Casual Wear,Joggers,Hyderabad,299,298,261,1211
ORD-12532,2023-01-12,Myntra,Western Wear,Jumpsuit,Mumbai,212,232,471,2998
ORD-12533,2023-01-12,Manyavar,Formal Wear,Business Dress,Pune,449,396,452,2567
ORD-12534,2023-01-13,Fabindia,Formal Wear,Trouser,Ahmedabad,300,250,502,2498
ORD-12535,2023-01-13,Manyavar,Casual Wear,Joggers,Mumbai,342,274,325,562
ORD-12536,2023-01-13,Fabindia,Western Wear,Jumpsuit,Chennai,189,208,120,2896
ORD-12537,2023-01-13,Pantaloons,Ethnic Wear,Lehenga,Mumbai,181,215,127,1531
ORD-12538,2023-01-13,Raymond,Ethnic Wear,Lehenga,Kolkata,218,204,409,2915
ORD-12539,2023-01-13,Manyavar,Formal Wear,Pencil Skirt,Hyderabad,413,513,77,3733
ORD-12540,2023-01-13,Raymond,Casual Wear,Shorts,Kolkata,290,331,79,414
ORD-12541,2023-01-13,Biba,Sportswear,Running Shorts,Bengaluru,334,379,275,2457
ORD-12542,2023-01-13,Fabindia,Casual Wear,Polo Shirt,Ahmedabad,186,175,593,1152
ORD-12543,2023-01-13,Myntra,Casual Wear,Hoodie,Hyderabad,212,162,137,1138
ORD-12544,2023-01-14,W for Woman,Ethnic Wear,Saree,Pune,212,249,69,2770
ORD-12545,2023-01-14,Westside,Casual Wear,Polo Shirt,Ahmedabad,97,73,480,1568
ORD-12546,2023-01-14,Fabindia,Sportswear,Yoga Pants,Chennai,172,180,413,1476
ORD-12547,2023-01-14,Manyavar,Sportswear,Yoga Pants,Bengaluru,123,152,537,1302
ORD-12548,2023-01-15,Myntra,Western Wear,Jumpsuit,Mumbai,137,131,118,2038
ORD-12549,2023-01-15,Raymond,Sportswear,Yoga Pants,Bengaluru,199,180,170,2286
ORD-12550,2023-01-15,Manyavar,Western Wear,Midi Dress,Ahmedabad,126,137,97,1570
ORD-12551,2023-01-15,Biba,Sportswear,Track Suit,Chennai,252,245,126,1745
ORD-12552,2023-01-15,Manyavar,Casual Wear,T-Shirt,Bengaluru,400,441,301,1118
ORD-12553,2023-01-15,W for Woman,Sportswear,Sports Tee,Ahmedabad,166,180,533,1775
ORD-12554,2023-01-15,W for Woman,Sportswear,Track Suit,Mumbai,150,143,383,2056
ORD-12555,2023-01-15,Fabindia,Formal Wear,Formal Shirt,Kolkata,437,520,116,5774
ORD-12556,2023-01-15,Fabindia,Sportswear,Yoga Pants,Mumbai,329,366,173,1215
ORD-12557,2023-01-16,Manyavar,Formal Wear,Suit,Pune,168,209,566,5247
ORD-12558,2023-01-16,Manyavar,Casual Wear,Polo Shirt,Ahmedabad,188,231,578,778
ORD-12559,2023-01-16,Max Fashion,Formal Wear,Suit,Ahmedabad,345,339,173,2913
ORD-12560,2023-01-16,Fabindia,Ethnic Wear,Salwar Kameez,Mumbai,361,445,219,4127
ORD-12561,2023-01-16,Pantaloons,Formal Wear,Business Dress,Mumbai,195,181,258,4457
ORD-12562,2023-01-16,Manyavar,Ethnic Wear,Kurta,Pune,351,286,161,809
ORD-12563,2023-01-17,Westside,Sportswear,Track Suit,Mumbai,205,203,112,2138
ORD-12564,2023-01-17,Biba,Sportswear,Sports Tee,Mumbai,335,385,85,1816
ORD-12565,2023-01-17,Westside,Western Wear,Midi Dress,Chennai,356,345,469,3721
ORD-12566,2023-01-17,Manyavar,Formal Wear,Suit,Kolkata,336,274,532,3762
ORD-12567,2023-01-17,Biba,Sportswear,Sports Bra,Delhi,308,384,327,607
ORD-12568,2023-01-17,Manyavar,Ethnic Wear,Salwar Kameez,Kolkata,147,165,112,2322
ORD-12569,2023-01-17,W for Woman,Western Wear,Denim Jeans,Bengaluru,279,301,311,1903
ORD-12570,2023-01-17,Reliance Trends,Western Wear,Denim Jeans,Mumbai,316,356,314,4200
ORD-12571,2023-01-18,Max Fashion,Ethnic Wear,Kurta,Kolkata,155,166,328,4609
ORD-12572,2023-01-18,Max Fashion,Western Wear,Trench Coat,Hyderabad,326,368,75,4149
ORD-12573,2023-01-18,W for Woman,Formal Wear,Pencil Skirt,Hyderabad,185,160,314,4407
ORD-12574,2023-01-18,Max Fashion,Formal Wear,Trouser,Hyderabad,363,415,274,3025
ORD-12575,2023-01-18,Fabindia,Sportswear,Sports Tee,Mumbai,199,229,532,891
ORD-12576,2023-01-18,Myntra,Western Wear,Trench Coat,Hyderabad,308,232,252,2155
ORD-12577,2023-01-18,W for Woman,Sportswear,Sports Bra,Chennai,267,253,134,2424
ORD-12578,2023-01-18,Manyavar,Sportswear,Track Suit,Ahmedabad,192,186,586,1577
ORD-12579,2023-01-18,Pantaloons,Formal Wear,Pencil Skirt,Mumbai,329,385,415,2285
ORD-12580,2023-01-18,W for Woman,Formal Wear,Pencil Skirt,Ahmedabad,516,499,80,5188
ORD-12581,2023-01-18,Max Fashion,Sportswear,Running Shorts,Kolkata,395,336,185,1052
ORD-12582,2023-01-18,Reliance Trends,Sportswear,Running Shorts,Ahmedabad,345,407,266,1087
ORD-12583,2023-01-19,Reliance Trends,Western Wear,Denim Jeans,Kolkata,377,438,480,4468
ORD-12584,2023-01-19,Raymond,Ethnic Wear,Salwar Kameez,Mumbai,282,272,586,4116
ORD-12585,2023-01-19,Manyavar,Formal Wear,Trouser,Ahmedabad,363,430,594,4435
ORD-12586,2023-01-19,Myntra,Sportswear,Track Suit,Hyderabad,350,321,367,912
ORD-12587,2023-01-19,Raymond,Ethnic Wear,Lehenga,Pune,203,244,502,3216
ORD-12588,2023-01-19,Manyavar,Sportswear,Sports Bra,Kolkata,385,344,255,1341
ORD-12589,2023-01-20,W for Woman,Formal Wear,Suit,Delhi,357,355,82,1628
ORD-12590,2023-01-20,W for Woman,Western Wear,Midi Dress,Pune,272,234,221,4213
ORD-12591,2023-01-20,W for Woman,Western Wear,Blazer,Chennai,338,329,268,2945
ORD-12592,2023-01-20,Fabindia,Ethnic Wear,Sherwani,Mumbai,388,293,581,4329
ORD-12593,2023-01-20,Manyavar,Western Wear,Midi Dress,Chennai,309,351,252,3305
ORD-12594,2023-01-20,Westside,Casual Wear,T-Shirt,Pune,109,124,73,598
ORD-12595,2023-01-20,Fabindia,Casual Wear,Joggers,Mumbai,226,209,552,956
ORD-12596,2023-01-21,Manyavar,Sportswear,Yoga Pants,Ahmedabad,189,206,289,2124
ORD-12597,2023-01-21,Max Fashion,Casual Wear,Polo Shirt,Mumbai,249,235,403,791
ORD-12598,2023-01-21,Westside,Casual Wear,Hoodie,Delhi,383,388,564,960
ORD-12599,2023-01-21,Myntra,Casual Wear,Shorts,Pune,340,309,269,1209
ORD-12600,2023-01-21,Biba,Casual Wear,T-Shirt,Hyderabad,103,103,449,1645
ORD-12601,2023-01-21,W for Woman,Western Wear,Trench Coat,Kolkata,208,210,387,1659
ORD-12602,2023-01-21,Myntra,Casual Wear,Hoodie,Hyderabad,338,329,55,1076
ORD-12603,2023-01-21,Pantaloons,Sportswear,Yoga Pants,Pune,80,96,110,1503
ORD-12604,2023-01-22,Pantaloons,Casual Wear,Hoodie,Delhi,121,116,240,1092
ORD-12605,2023-01-22,Pantaloons,Western Wear,Jumpsuit,Kolkata,259,265,468,4112
ORD-12606,2023-01-22,Raymond,Casual Wear,T-Shirt,Hyderabad,190,163,184,1754
ORD-12607,2023-01-22,Max Fashion,Ethnic Wear,Salwar Kameez,Kolkata,241,271,76,2170
ORD-12608,2023-01-22,Fabindia,Sportswear,Track Suit,Mumbai,115,96,351,789
ORD-12609,2023-01-23,Myntra,Casual Wear,Joggers,Pune,126,132,168,1680
ORD-12610,2023-01-23,Fabindia,Casual Wear,Shorts,Delhi,383,329,471,1427
ORD-12611,2023-01-23,Westside,Formal Wear,Formal Shirt,Mumbai,390,353,201,4495
ORD-12612,2023-01-24,Reliance Trends,Formal Wear,Formal Shirt,Pune,139,145,262,3789
ORD-12613,2023-01-24,Biba,Casual Wear,Polo Shirt,Mumbai,368,436,321,506
ORD-12614,2023-01-24,Westside,Ethnic Wear,Kurta,Kolkata,347,356,444,2065
ORD-12615,2023-01-24,Pantaloons,Ethnic Wear,Kurta,Delhi,114,124,235,4195
ORD-12616,2023-01-24,Pantaloons,Western Wear,Denim Jeans,Kolkata,117,112,552,1888
ORD-12617,2023-01-24,Fabindia,Formal Wear,Formal Shirt,Delhi,184,150,285,2991
ORD-12618,2023-01-24,Max Fashion,Casual Wear,Joggers,Ahmedabad,377,418,188,708
ORD-12619,2023-01-24,Reliance Trends,Casual Wear,Shorts,Pune,364,392,567,1593
ORD-12620,2023-01-24,Pantaloons,Ethnic Wear,Sherwani,Mumbai,227,211,402,2137
ORD-12621,2023-01-24,Pantaloons,Ethnic Wear,Salwar Kameez,Mumbai,345,279,330,1645
ORD-12622,2023-01-24,Myntra,Casual Wear,Hoodie,Delhi,392,391,154,1530
ORD-12623,2023-01-25,Raymond,Formal Wear,Pencil Skirt,Chennai,283,262,463,4223
ORD-12624,2023-01-25,Pantaloons,Sportswear,Track Suit,Bengaluru,313,275,457,2001
ORD-12625,2023-01-25,Raymond,Sportswear,Sports Bra,Mumbai,329,289,330,1194
ORD-12626,2023-01-25,Westside,Sportswear,Yoga Pants,Ahmedabad,300,251,245,1838
ORD-12627,2023-01-25,Raymond,Ethnic Wear,Sherwani,Hyderabad,102,81,342,4858
ORD-12628,2023-01-25,Pantaloons,Formal Wear,Suit,Kolkata,518,423,446,4679
ORD-12629,2023-01-25,Pantaloons,Ethnic Wear,Kurta,Bengaluru,356,338,58,2353
ORD-12630,2023-01-25,Max Fashion,Casual Wear,Hoodie,Pune,327,351,177,1175
ORD-12631,2023-01-25,Manyavar,Formal Wear,Business Dress,Mumbai,179,166,559,2708
ORD-12632,2023-01-25,Biba,Western Wear,Trench Coat,Hyderabad,254,209,449,1202
ORD-12633,2023-01-25,Manyavar,Sportswear,Sports Bra,Pune,112,109,160,616
ORD-12634,2023-01-25,Raymond,Casual Wear,Polo Shirt,Hyderabad,124,104,171,1247
ORD-12635,2023-01-25,W for Woman,Sportswear,Sports Bra,Chennai,156,135,179,2408
ORD-12636,2023-01-26,Manyavar,Western Wear,Jumpsuit,Chennai,195,216,333,2351
ORD-12637,2023-01-26,W for Woman,Formal Wear,Pencil Skirt,Chennai,234,249,543,1869
ORD-12638,2023-01-26,Fabindia,Western Wear,Denim Jeans,Pune,351,289,144,3215
ORD-12639,2023-01-26,Myntra,Sportswear,Track Suit,Mumbai,370,348,368,1663
ORD-12640,2023-01-26,W for Woman,Sportswear,Running Shorts,Kolkata,265,265,512,1454
ORD-12641,2023-01-26,Max Fashion,Western Wear,Trench Coat,Bengaluru,180,202,555,2488
ORD-12642,2023-01-26,Raymond,Western Wear,Blazer,Hyderabad,247,199,527,3467
ORD-12643,2023-01-26,Raymond,Western Wear,Trench Coat,Kolkata,197,202,589,3292
ORD-12644,2023-01-27,Pantaloons,Casual Wear,Hoodie,Ahmedabad,302,283,437,663
ORD-12645,2023-01-27,Raymond,Formal Wear,Suit,Ahmedabad,158,128,533,3262
ORD-12646,2023-01-27,Raymond,Formal Wear,Pencil Skirt,Hyderabad,159,178,189,1782
ORD-12647,2023-01-27,Manyavar,Casual Wear,T-Shirt,Chennai,192,144,174,1193
ORD-12648,2023-01-27,Biba,Casual Wear,Shorts,Pune,236,218,522,819
ORD-12649,2023-01-27,Westside,Sportswear,Sports Bra,Delhi,142,155,421,2208
ORD-12650,2023-01-27,Biba,Sportswear,Running Shorts,Pune,395,388,144,2221
ORD-12651,2023-01-28,Manyavar,Casual Wear,Polo Shirt,Chennai,387,406,423,1246
ORD-12652,2023-01-28,Max Fashion,Sportswear,Sports Bra,Delhi,323,324,104,1622
ORD-12653,2023-01-28,W for Woman,Sportswear,Yoga Pants,Ahmedabad,303,375,274,2483
ORD-12654,2023-01-28,Fabindia,Western Wear,Blazer,Bengaluru,165,139,379,3480
ORD-12655,2023-01-28,W for Woman,Casual Wear,Hoodie,Delhi,239,266,587,1211
ORD-12656,2023-01-28,Westside,Formal Wear,Business Dress,Chennai,102,87,444,4794
ORD-12657,2023-01-28,Pantaloons,Ethnic Wear,Kurta,Bengaluru,162,190,208,1784
ORD-12658,2023-01-28,W for Woman,Ethnic Wear,Sherwani,Pune,355,295,317,4407
ORD-12659,2023-01-28,W for Woman,Western Wear,Jumpsuit,Hyderabad,85,102,418,3534
ORD-12660,2023-01-28,Pantaloons,Formal Wear,Business Dress,Mumbai,276,343,146,3667
ORD-12661,2023-01-28,Manyavar,Casual Wear,Joggers,Delhi,137,168,366,600
ORD-12662,2023-01-28,Myntra,Western Wear,Denim Jeans,Pune,200,196,140,4301
ORD-12663,2023-01-29,Manyavar,Western Wear,Midi Dress,Delhi,122,133,396,2680
ORD-12664,2023-01-29,Fabindia,Casual Wear,Polo Shirt,Hyderabad,335,347,252,1239
ORD-12665,2023-01-29,Reliance Trends,Formal Wear,Suit,Ahmedabad,211,206,582,4499
ORD-12666,2023-01-29,Max Fashion,Western Wear,Trench Coat,Pune,116,99,366,3188
ORD-12667,2023-01-29,Max Fashion,Casual Wear,Polo Shirt,Mumbai,360,387,354,1406
ORD-12668,2023-01-29,Reliance Trends,Western Wear,Jumpsuit,Mumbai,330,387,167,1312
ORD-12669,2023-01-29,Reliance Trends,Ethnic Wear,Salwar Kameez,Delhi,251,226,50,3321
ORD-12670,2023-01-30,Reliance Trends,Casual Wear,Hoodie,Bengaluru,118,103,63,1474
ORD-12671,2023-01-30,Westside,Formal Wear,Suit,Mumbai,323,400,141,5844
ORD-12672,2023-01-30,Westside,Ethnic Wear,Kurta,Pune,316,342,446,4503
ORD-12673,2023-01-30,W for Woman,Ethnic Wear,Salwar Kameez,Ahmedabad,172,166,279,2220
ORD-12674,2023-01-30,Reliance Trends,Formal Wear,Pencil Skirt,Ahmedabad,220,265,530,4482
ORD-12675,2023-01-31,W for Woman,Formal Wear,Pencil Skirt,Bengaluru,409,330,393,2285
ORD-12676,2023-01-31,W for Woman,Formal Wear,Business Dress,Bengaluru,320,394,484,5664
ORD-12677,2023-01-31,Pantaloons,Sportswear,Sports Bra,Delhi,97,117,586,1010
ORD-12678,2023-01-31,Pantaloons,Casual Wear,Joggers,Ahmedabad,382,342,267,960
ORD-12679,2023-01-31,Biba,Formal Wear,Formal Shirt,Pune,208,197,554,4725
ORD-12680,2023-01-31,Max Fashion,Casual Wear,Shorts,Ahmedabad,278,262,315,560
ORD-12681,2023-01-31,Westside,Western Wear,Trench Coat,Chennai,243,260,182,1296
ORD-12682,2023-01-31,Reliance Trends,Formal Wear,Trouser,Mumbai,482,525,586,3619
ORD-12683,2023-02-01,Westside,Ethnic Wear,Salwar Kameez,Kolkata,223,229,83,4748
ORD-12684,2023-02-01,W for Woman,Sportswear,Sports Tee,Kolkata,286,297,241,1220
ORD-12685,2023-02-01,Manyavar,Sportswear,Track Suit,Mumbai,323,278,264,1320
ORD-12686,2023-02-01,W for Woman,Ethnic Wear,Kurta,Bengaluru,211,246,371,1646
ORD-12687,2023-02-01,Max Fashion,Sportswear,Sports Tee,Ahmedabad,377,364,256,1926
ORD-12688,2023-02-01,Pantaloons,Formal Wear,Suit,Pune,116,136,189,5387
ORD-12689,2023-02-02,Reliance Trends,Ethnic Wear,Lehenga,Bengaluru,107,118,340,1371
ORD-12690,2023-02-02,Myntra,Formal Wear,Business Dress,Ahmedabad,399,473,385,5741
ORD-12691,2023-02-02,Westside,Sportswear,Running Shorts,Ahmedabad,183,184,291,1115
ORD-12692,2023-02-02,Westside,Western Wear,Trench Coat,Kolkata,218,240,534,2598
ORD-12693,2023-02-02,Myntra,Western Wear,Midi Dress,Bengaluru,319,243,463,2568
ORD-12694,2023-02-02,Max Fashion,Formal Wear,Formal Shirt,Delhi,206,179,458,2399
ORD-12695,2023-02-02,Westside,Western Wear,Midi Dress,Chennai,266,279,583,3953
ORD-12696,2023-02-02,Pantaloons,Western Wear,Midi Dress,Ahmedabad,84,77,567,3204
ORD-12697,2023-02-02,Raymond,Ethnic Wear,Kurta,Delhi,95,110,323,1134
ORD-12698,2023-02-03,Manyavar,Western Wear,Jumpsuit,Ahmedabad,351,391,574,4499
ORD-12699,2023-02-03,Westside,Sportswear,Yoga Pants,Hyderabad,301,365,386,2377
ORD-12700,2023-02-03,Reliance Trends,Casual Wear,Shorts,Bengaluru,325,273,109,641
ORD-12701,2023-02-03,Pantaloons,Sportswear,Sports Tee,Chennai,205,229,134,2128
ORD-12702,2023-02-03,Manyavar,Sportswear,Sports Bra,Chennai,216,257,373,1881
ORD-12703,2023-02-04,Raymond,Ethnic Wear,Kurta,Pune,82,96,400,2065
ORD-12704,2023-02-04,W for Woman,Casual Wear,Polo Shirt,Mumbai,146,153,461,848
ORD-12705,2023-02-04,Raymond,Western Wear,Blazer,Pune,260,229,53,1320
ORD-12706,2023-02-05,Myntra,Casual Wear,Shorts,Bengaluru,317,270,217,698
ORD-12707,2023-02-05,Raymond,Ethnic Wear,Sherwani,Mumbai,91,81,255,1442
ORD-12708,2023-02-05,Max Fashion,Ethnic Wear,Kurta,Bengaluru,108,97,177,1066
ORD-12709,2023-02-06,Max Fashion,Casual Wear,Shorts,Chennai,309,265,578,1394
ORD-12710,2023-02-06,Max Fashion,Western Wear,Jumpsuit,Bengaluru,218,254,387,2169
ORD-12711,2023-02-06,Biba,Ethnic Wear,Sherwani,Ahmedabad,154,181,242,1931
ORD-12712,2023-02-07,Max Fashion,Casual Wear,T-Shirt,Kolkata,174,206,423,1257
ORD-12713,2023-02-07,Raymond,Sportswear,Track Suit,Kolkata,382,294,104,2330
ORD-12714,2023-02-07,Max Fashion,Casual Wear,Shorts,Ahmedabad,278,222,396,1002
ORD-12715,2023-02-07,Fabindia,Casual Wear,Joggers,Kolkata,95,95,189,1233
ORD-12716,2023-02-07,Myntra,Western Wear,Trench Coat,Ahmedabad,291,304,419,4410
ORD-12717,2023-02-07,Max Fashion,Casual Wear,Joggers,Delhi,111,111,187,1298
ORD-12718,2023-02-07,Westside,Formal Wear,Business Dress,Ahmedabad,265,314,428,2533
ORD-12719,2023-02-08,Biba,Sportswear,Running Shorts,Chennai,380,439,304,634
ORD-12720,2023-02-08,Manyavar,Formal Wear,Formal Shirt,Kolkata,340,303,367,2364
ORD-12721,2023-02-08,W for Woman,Formal Wear,Trouser,Kolkata,382,379,207,3310
ORD-12722,2023-02-09,Westside,Ethnic Wear,Salwar Kameez,Pune,308,271,71,3876
ORD-12723,2023-02-09,Biba,Western Wear,Midi Dress,Ahmedabad,283,263,114,2706
ORD-12724,2023-02-09,Myntra,Ethnic Wear,Kurta,Mumbai,253,225,423,3555
ORD-12725,2023-02-09,Raymond,Casual Wear,Joggers,Kolkata,302,347,175,1758
ORD-12726,2023-02-09,Pantaloons,Casual Wear,Hoodie,Pune,340,264,414,1588
ORD-12727,2023-02-10,Myntra,Sportswear,Running Shorts,Chennai,182,143,140,1745
ORD-12728,2023-02-10,Fabindia,Casual Wear,Polo Shirt,Ahmedabad,378,327,450,1661
ORD-12729,2023-02-10,Myntra,Ethnic Wear,Kurta,Kolkata,92,114,84,3819
ORD-12730,2023-02-10,Fabindia,Ethnic Wear,Saree,Kolkata,184,153,215,4125
ORD-12731,2023-02-10,W for Woman,Western Wear,Blazer,Pune,204,203,93,1209
ORD-12732,2023-02-10,Max Fashion,Sportswear,Running Shorts,Bengaluru,112,115,266,803
ORD-12733,2023-02-10,Pantaloons,Formal Wear,Business Dress,Pune,274,242,188,3949
ORD-12734,2023-02-10,Manyavar,Ethnic Wear,Salwar Kameez,Bengaluru,287,277,542,3078
ORD-12735,2023-02-10,Westside,Ethnic Wear,Lehenga,Hyderabad,165,186,494,4129
ORD-12736,2023-02-10,Westside,Ethnic Wear,Sherwani,Ahmedabad,234,207,222,3348
ORD-12737,2023-02-10,Manyavar,Ethnic Wear,Lehenga,Pune,392,336,392,2842
ORD-12738,2023-02-10,Manyavar,Formal Wear,Business Dress,Bengaluru,231,174,206,1591
ORD-12739,2023-02-11,Pantaloons,Sportswear,Sports Bra,Chennai,381,359,478,972
ORD-12740,2023-02-11,Biba,Western Wear,Jumpsuit,Hyderabad,149,131,552,1960
ORD-12741,2023-02-11,Westside,Western Wear,Blazer,Chennai,107,132,115,3308
ORD-12742,2023-02-11,Raymond,Casual Wear,Joggers,Ahmedabad,336,293,321,1596
ORD-12743,2023-02-11,Pantaloons,Casual Wear,Hoodie,Kolkata,315,315,52,1090
ORD-12744,2023-02-11,Westside,Western Wear,Midi Dress,Pune,213,227,320,2896
ORD-12745,2023-02-11,Pantaloons,Ethnic Wear,Lehenga,Delhi,210,258,413,2380
ORD-12746,2023-02-11,Biba,Ethnic Wear,Lehenga,Delhi,341,329,306,4534
ORD-12747,2023-02-11,Raymond,Ethnic Wear,Salwar Kameez,Delhi,374,297,590,3647
ORD-12748,2023-02-11,Raymond,Casual Wear,Hoodie,Delhi,200,172,377,579
ORD-12749,2023-02-12,Reliance Trends,Western Wear,Blazer,Ahmedabad,296,282,259,3206
ORD-12750,2023-02-12,W for Woman,Casual Wear,Polo Shirt,Hyderabad,360,287,461,1435
ORD-12751,2023-02-12,Myntra,Formal Wear,Formal Shirt,Kolkata,178,140,323,3920
ORD-12752,2023-02-12,Reliance Trends,Formal Wear,Suit,Mumbai,338,333,234,5016
ORD-12753,2023-02-12,W for Woman,Ethnic Wear,Lehenga,Kolkata,337,391,95,3356
ORD-12754,2023-02-12,W for Woman,Casual Wear,T-Shirt,Mumbai,299,235,206,1222
ORD-12755,2023-02-12,Westside,Casual Wear,Polo Shirt,Delhi,224,279,294,980
ORD-12756,2023-02-12,Westside,Sportswear,Sports Tee,Chennai,207,238,233,1415
ORD-12757,2023-02-12,W for Woman,Ethnic Wear,Salwar Kameez,Hyderabad,285,226,473,3714
ORD-12758,2023-02-12,Westside,Western Wear,Trench Coat,Kolkata,249,228,481,1768
ORD-12759,2023-02-13,Biba,Formal Wear,Formal Shirt,Ahmedabad,272,205,414,1841
ORD-12760,2023-02-13,Raymond,Sportswear,Track Suit,Ahmedabad,118,134,232,2339
ORD-12761,2023-02-13,Reliance Trends,Formal Wear,Business Dress,Hyderabad,239,222,242,1636
ORD-12762,2023-02-13,Max Fashion,Casual Wear,Shorts,Chennai,378,415,133,1368
ORD-12763,2023-02-13,Manyavar,Formal Wear,Pencil Skirt,Hyderabad,209,230,282,2947
ORD-12764,2023-02-14,Max Fashion,Casual Wear,Hoodie,Kolkata,249,278,75,470
ORD-12765,2023-02-14,Manyavar,Ethnic Wear,Lehenga,Mumbai,241,192,276,2359
ORD-12766,2023-02-14,Pantaloons,Western Wear,Blazer,Hyderabad,201,151,543,4066
ORD-12767,2023-02-14,Reliance Trends,Ethnic Wear,Saree,Chennai,141,134,319,2711
ORD-12768,2023-02-14,Westside,Western Wear,Denim Jeans,Mumbai,218,211,163,2596
ORD-12769,2023-02-15,Reliance Trends,Western Wear,Blazer,Ahmedabad,127,123,433,3367
ORD-12770,2023-02-15,Raymond,Sportswear,Running Shorts,Mumbai,261,274,555,662
ORD-12771,2023-02-15,Raymond,Ethnic Wear,Saree,Kolkata,381,301,437,2349
ORD-12772,2023-02-15,Pantaloons,Sportswear,Sports Tee,Chennai,335,255,313,2042
ORD-12773,2023-02-15,Biba,Casual Wear,Shorts,Kolkata,372,316,427,1759
ORD-12774,2023-02-15,Myntra,Formal Wear,Suit,Chennai,323,244,600,2993
ORD-12775,2023-02-15,Biba,Ethnic Wear,Sherwani,Pune,93,105,442,1331
ORD-12776,2023-02-15,Myntra,Ethnic Wear,Saree,Hyderabad,303,354,119,3080
ORD-12777,2023-02-15,Myntra,Formal Wear,Formal Shirt,Hyderabad,186,177,222,5791
ORD-12778,2023-02-15,Westside,Formal Wear,Business Dress,Mumbai,145,151,187,2323
ORD-12779,2023-02-15,Pantaloons,Sportswear,Yoga Pants,Pune,236,228,552,1817
ORD-12780,2023-02-15,Reliance Trends,Casual Wear,Hoodie,Delhi,383,443,202,646
ORD-12781,2023-02-16,Reliance Trends,Formal Wear,Trouser,Ahmedabad,295,336,228,5563
ORD-12782,2023-02-16,Westside,Ethnic Wear,Kurta,Chennai,348,333,534,2349
ORD-12783,2023-02-16,Westside,Western Wear,Denim Jeans,Ahmedabad,214,215,338,3047
ORD-12784,2023-02-16,Raymond,Sportswear,Sports Bra,Chennai,190,193,431,2139
ORD-12785,2023-02-16,Raymond,Ethnic Wear,Salwar Kameez,Bengaluru,98,114,254,1304
ORD-12786,2023-02-17,Biba,Sportswear,Track Suit,Pune,331,266,141,1031
ORD-12787,2023-02-17,Myntra,Casual Wear,Polo Shirt,Hyderabad,119,103,539,1057
ORD-12788,2023-02-17,Westside,Western Wear,Jumpsuit,Kolkata,198,171,389,2934
ORD-12789,2023-02-17,Max Fashion,Sportswear,Yoga Pants,Ahmedabad,209,206,176,1425
ORD-12790,2023-02-17,W for Woman,Sportswear,Sports Bra,Chennai,268,217,286,1785
ORD-12791,2023-02-17,Westside,Western Wear,Denim Jeans,Ahmedabad,341,329,58,3525
ORD-12792,2023-02-18,Myntra,Formal Wear,Suit,Kolkata,341,373,556,2146
ORD-12793,2023-02-18,Fabindia,Casual Wear,Polo Shirt,Bengaluru,234,200,376,907
ORD-12794,2023-02-18,Raymond,Ethnic Wear,Saree,Ahmedabad,260,199,194,4563
ORD-12795,2023-02-18,Pantaloons,Ethnic Wear,Salwar Kameez,Kolkata,310,332,477,2327
ORD-12796,2023-02-18,Pantaloons,Sportswear,Track Suit,Pune,315,390,583,1772
ORD-12797,2023-02-18,Reliance Trends,Casual Wear,Polo Shirt,Chennai,216,248,111,1014
ORD-12798,2023-02-19,Westside,Formal Wear,Pencil Skirt,Chennai,460,409,203,5797
ORD-12799,2023-02-19,Max Fashion,Ethnic Wear,Sherwani,Pune,392,469,166,2554
ORD-12800,2023-02-19,W for Woman,Formal Wear,Suit,Chennai,460,362,141,1807
ORD-12801,2023-02-19,Westside,Western Wear,Trench Coat,Kolkata,282,219,144,2372
ORD-12802,2023-02-19,Raymond,Casual Wear,Shorts,Chennai,293,364,53,872
ORD-12803,2023-02-19,Reliance Trends,Casual Wear,Hoodie,Bengaluru,153,165,341,570
ORD-12804,2023-02-19,Manyavar,Casual Wear,Polo Shirt,Pune,276,333,398,501
ORD-12805,2023-02-20,Reliance Trends,Ethnic Wear,Salwar Kameez,Delhi,106,102,416,1687
ORD-12806,2023-02-20,Fabindia,Ethnic Wear,Lehenga,Bengaluru,80,96,219,3184
ORD-12807,2023-02-20,Pantaloons,Formal Wear,Formal Shirt,Mumbai,468,410,137,3070
ORD-12808,2023-02-20,Pantaloons,Western Wear,Midi Dress,Kolkata,86,70,398,2546
ORD-12809,2023-02-20,Reliance Trends,Ethnic Wear,Kurta,Delhi,271,301,224,1287
ORD-12810,2023-02-20,Biba,Casual Wear,Joggers,Bengaluru,123,142,168,979
ORD-12811,2023-02-20,Manyavar,Sportswear,Sports Bra,Delhi,228,183,57,2020
ORD-12812,2023-02-21,Reliance Trends,Formal Wear,Pencil Skirt,Hyderabad,428,503,472,2488
ORD-12813,2023-02-21,Fabindia,Western Wear,Denim Jeans,Ahmedabad,234,279,205,3736
ORD-12814,2023-02-21,Reliance Trends,Casual Wear,Hoodie,Pune,286,266,354,1510
